K,stable,pole1_real,pole1_imag,pole2_real,pole2_imag,pole3_real,pole3_imag
0.374236629072198,1,-14.5665745180143,0,-0.587895886353849,1.16574071113748,-0.587895886353849,-1.16574071113748
0.38474265772585,1,-14.6444606095551,0,-0.6014829838517,1.17412238619388,-0.6014829838517,-1.17412238619388
0.39554362447347,1,-14.7248283672961,0,-0.615303938719312,1.18240961766375,-0.615303938719312,-1.18240961766375
0.406647809178186,1,-14.8077610267674,0,-0.629358532507208,1.19059514421238,-0.629358532507208,-1.19059514421238
0.418063724145576,1,-14.8933446606366,0,-0.643646290409579,1.19867158759214,-0.643646290409579,-1.19867158759214
0.42980012064908,1,-14.9816682657282,0,-0.658166470381313,1.20663146153401,-0.658166470381313,-1.20663146153401
0.441865995638594,1,-15.0728238515149,0,-0.672918052435539,1.21446718148554,-0.672918052435539,-1.21446718148554
0.454270598637404,1,-15.1669065300073,0,-0.68789972818336,1.22217107521269,-0.68789972818336,-1.22217107521269
0.467023438832734,1,-15.2640146069648,0,-0.703109890681294,1.22973539427858,-0.703109890681294,-1.22973539427858
0.480134292365345,1,-15.3642496743424,0,-0.718546624655515,1.237152326408,-0.718546624655515,-1.237152326408
0.493613209823792,1,-15.467716703887,0,-0.734207697175461,1.24441400874119,-0.734207697175461,-1.24441400874119
0.507470523949047,1,-15.5745241417856,0,-0.750090548852413,1.25151254197485,-0.750090548852413,-1.25151254197485
0.521716857555435,1,-15.6847840042716,0,-0.766192285641391,1.25844000538231,-0.766192285641391,-1.25844000538231
0.536363131673924,1,-15.7986119740852,0,-0.782509671326997,1.26518847269784,-0.782509671326997,-1.26518847269784
0.55142057392403,1,-15.9161274976893,0,-0.799039120775508,1.27175002884324,-0.799039120775508,-1.27175002884324
0.566900727120744,1,-16.037453883134,0,-0.815776694036738,1.27811678746675,-0.815776694036738,-1.27811678746675
0.582815458123084,1,-16.1627183984717,0,-0.832718091379579,1.28428090925681,-0.832718091379579,-1.28428090925681
0.599176966931062,1,-16.2920523706211,0,-0.849858649344774,1.29023462098423,-0.849858649344774,-1.29023462098423
0.615997796038017,1,-16.4255912845854,0,-0.867193337897406,1.29597023521797,-0.867193337897406,-1.29597023521797
0.633290840045512,1,-16.5634748829362,0,-0.884716758759442,1.3014801706504,-0.884716758759442,-1.3014801706504
0.651069355548146,1,-16.7058472654823,0,-0.902423144999588,1.3067569729593,-0.902423144999588,-1.3067569729593
0.669346971295866,1,-16.8528569890512,0,-0.920306361953741,1.31179333612426,-0.920306361953741,-1.31179333612426
